721297117545795000,abc13eyewitness ms early in the morning everyone getting ready to go_,0,1
721297116107132000,fatal crash shuts down southwest freeway at new castle it just opened houston news,0,1
721297115184402000,overcast skies this am better light rain chances after lunchtime isolated tstorms are west of dfw wfaaweather_,0,0
721297113573777000,good day fox news march4babies final preps for a wonderful cause live coverage on fox4 news,0,1
721297111698903000,marine on mission to provide service dogs to veterans with ptsd,0,0
721297045634428000,memorial hermann special procedures technologist ii tx,5,0
721296958296428000,mood is to please a woman dallas marriott las colinas,0,1
721296788439703000,see our latest tx and click to apply store manager,4,0
721296748606390000,assistant manager ptdressbarn dressbarn EMO_NEG tx,5,0
721296688585924000,through security time to grab breakfast and plug in and chill,0,0
721296601117908000,,0,1
721296502665031000,can you recommend anyone for this first aid safety service manager tx,2,0
721296443676483000,oh crap its early riding for my global believe in the power of_,1,0
721296379490885000,in tx travel rn picu dallas tx at supplemental health care,3,0
721296117049090000,want to work at department of veterans affairs were in tx click for details,4,0
721296085180882000,in transit wauting for the narita flight which is approx hours later at club terminal e,0,1
721295960584794000,were really doing this100 miles omni houston_,3,1
721295865403412000,wind mph e barometer in rising slowly temperature rain today humidity,0,0
721295734423728000,in tx imaging service specialist at compass group usa,4,0
721295717285957000,bat city bombshells the north door in austin tx,0,2
721295609412460000,join the cvs health team see our latest opening here tx,4,0
721295364670644000,keep an eye out for on your channel morning news el burro_,3,1
721295145585344000,if youre a professional in tx check out this,4,0
721294686053249000,this might be a great fit for you store sales associate houston tx tx,4,0
721294554968625000,in tx restaurant team member crew at sonic drivein,5,0
721294412693635000,if youre a professional in tx check out this,4,0
721294357765038000,dallas marriott las colinas,1,1
721294275317633000,try our new the original italian pie model has the same authentic,2,0
721290599031291000,back at it dallas fort worth international airport dfw in dfw airport tx,0,1
721289688993009000,this might be a great fit for you store sales associate fort worth tx tx,4,0
721289579131756000,early work saturday but id rather be running memorial hermann hospital at medical_,2,1
721289416644431000,seattle at dal in dallas tx,0,1
721289025756106000,shinjuku at shinjuku station shinjuku station,3,1
721288819522166000,bout to head to galveston looking forward to catching up with_,0,0
721288815214665000,there is some weather anxiety in north texas after the hail earlier this week now we expect wes houx_,0,0
721288807195090000,despite teslas success toyota hypes hydrogen cars,0,0
721288668221034000,were click to apply pct tx,5,0
721288602517307000,were click to apply registered nurse rn operating room or tx,2,0
721288315589103000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721288253031235000,day of ausfllpit austin bergstrom international airport aus in austin tx,0,2
721288223910039000,want to work at sunpower were in tx click for details,5,0
721288211473891000,sonic drivein restaurant team member crew tx,5,0
721287619041214000,natural light floods this modernist homes living space a minimalist haven on boulevard oaks_,0,0
721287506272980000,if youre a professional in tx check out this,6,0
721287322717650000,assistant manager sonic drivein EMO_NEG tx,5,0
721287203763142000,natural light floods this modernist homes living space a minimalist haven on boulevard oaks_,0,0
721287019029217000,just posted a photo cinco ranch texas,0,1
721286987664089000,can you recommend anyone for this branch manager ii tx,5,0
721286793371508000,im at william p in houston tx,0,1
721286691831488000,alert pharmacy technician cvs health tx,5,0
721286286892335000,personal blunt EMO_POS,0,0
721285950433816000,about last night belmont hotel dallas,0,1
721285898697052000,have you tasted this elixir of the gods hausbar farm is overjoyed to have wahaka mezcal_,0,0
721285708623843000,im at george bush intercontinental airport iah in houston tx,0,0
721285652327882000,about last night belmont hotel dallas,0,1
721285301734285000,this might be a great fit for you restaurant team member crew tx,4,0
721285214928916000,this might be a great fit for you pharmacy technician target store tx,4,0
721285102131503000,fitness management consulting,5,1
721284791866417000,simple proof rooftop lounge,3,1
721284582474014000,its a beautiful morning to run a marathon stop by and see us irving_,0,2
721284552312786000,viral video reignites corporal punishment school debate,0,0
721284539729903000,third suspect arrested in shooting charged with murder ksatnews,0,0
721284539276873000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721284363124678000,new sewer system in works for coastal subdivision residents,0,0
721283907241381000,were read about our latest opening here ct tech ii tx,4,0
721283868121104000,compass group usa grounds manager prairie view tx tx,4,0
721283577682333000,see our latest tx and click to apply registered nurse rn traveler,2,0
721283572489805000,want to work in tx view our latest opening,5,0
721283540415959000,were click to apply surgical technologist operating room or,2,0
721283451802902000,want to work in tx view our latest opening,5,0
721283177050939000,last time i was here and i were on our way to iraq dallas fort worth international airport dfw,0,2
721283163876528000,can you recommend anyone for this tx,6,0
721283025200263000,want to work at sonic drivein were in tx click for details,5,0
721282770287333000,good time last with some of,3,0
721282563612942000,were read about our latest opening here pharmacy technician tx,4,0
721282475977285000,want to work at performance food group were in texas click for details,6,0
721281964322398000,try canestrelli pasta in basil cream sauce with roasted tomato and roasted red peppers,2,0
721281627389882000,the count up blackdiamondsdallas,2,0
721281389799219000,tx owner operator at landstar,6,0
721281373223260000,we out chea in the alamo city crawfish bash,0,2
721281349726912000,woke up way too early to get ready for the second half of my full marathon,1,0
721281248425979000,we going see what them hands looking like tomorrow,0,0
721281086207209000,dateline rice for april,0,0
721280837199659000,alert registered nurse rn molina healthcare tx,3,0
721280833101963000,morgan stanley relocates near galleria,0,0
721280764176781000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721280747995340000,holly hollow st tomball tx,0,0
721280633801175000,its timee very last pregnancy pic houston methodist sugar land hospital,0,1
721280578813865000,goode company restaurants plans dualconcept location,0,0
721280544940515000,weather now scattered clouds mph northwest wind,0,0
721280496605351000,cvs health operations manager tx,5,0
721279317108502000,seawall blvd galveston tx bed bath,1,0
721279300851404000,dallas dallas texas,0,1
721279274892730000,severe weather threat worries recent storm victims the possibility of heavy rain and storms in t,2,0
721279232060583000,doliver dr houston tx beds baths,1,0
721279230949138000,meadowcroft dr houston tx beds baths,1,0
721279094650867000,hey,0,2
721279011297492000,would you have one more match yes would love it,0,2
721278893144043000,mandell st houston tx beds baths,0,0
721278888039608000,dallas dallas texas,0,1
721278801234288000,im at george bush intercontinental airport iah in houston tx,0,0
721278469552738000,interested in a near tx this could be a great fit,4,0
721278427601313000,see our latest tx and click to apply pharmacy technician,4,0
721278390456614000,pluckers huh,0,1
721278386845458000,pluckers sets timeline for second houston location,0,0
721278341962010000,alert assistant manager sonic drivein tx,5,0
721277934179368000,good morning wake and bake time see you soon laredo at the laredomainstreet,1,0
721277813253386000,off at bgr the burger joint,0,0
721277778709102000,for certificate at battlefield frontlines combat lasertag,0,0
721277540824801000,were click to apply pharmacy technician tx,5,0
721277375099637000,fox katy high school baseball players accused of coaching for money,0,0
721277244706988000,ktp graduate dat instructor san juan,5,0
721277038242476000,fowler pines dr humble tx beds baths,0,0
721276989861015000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721276965085274000,wind mph e barometer in falling slowly temperature rain today in humidity,0,0
721276869245591000,marine dr galveston tx beds baths,1,0
721276868230574000,seawall blvd galveston tx bed bath,1,0
721276867039387000,kennedy dr galveston tx,0,0
721276487928844000,mi vida,0,1
721276477614862000,keys to the series heres where the mavericks must succeed to upset thunder eddie sefko,0,0
721276361806057000,bastrop st houston tx beds baths,0,0
721276360803631000,bagby st houston tx beds baths,1,0
721276359704756000,rosewood st houston tx beds baths,0,0
721276033408843000,barman a mi lado es un mierda__ enamorao,0,1
721275982309564000,want to work in tx view our latest opening,6,0
721275877300920000,try canestrelli pasta in basil cream sauce with roasted tomato and,2,0
721275600464252000,tx assistant manager at sonic drivein,5,0
721275518188920000,bering dr houston tx beds bath,1,0
721275513180790000,off all shirts today only,2,1
721275432969060000,morgan stanley relocates near galleria,0,0
721275347724079000,hunters trace ln baytown tx beds baths,0,0
721274923528953000,just posted a photo la quinta inns suites,0,1
721274842612436000,morgan stanley relocates near galleria,0,0
721274841270259000,san felipe st houston tx beds baths,1,0
721274808609206000,spoiler alert sorry robertkeizers,5,0
721274751629467000,just posted a photo houston texas,0,1
721274580300468000,just posted a photo spring hills texas,0,1
721274426851987000,hey folks last night was a blast hanging out wit lonc magnolia hotels,1,1
721274290264408000,this might be a great fit for you demand planning manager tx,3,0
721274089806163000,earning my till the bell rings and they turn off the lights,3,0
721273999892881000,wylie familys nerves frayed after hail,0,0
721273955093389000,want to work at sonic drivein were in tx click for details,5,0
721273578847670000,terrell track and field athletes qualify for area,0,0
721273577232838000,terrell starts fast but heath prevails,0,0
721273215557836000,wind mph e barometer in falling temperature rain today humidity,0,0
721272870236622000,can you recommend anyone for this tx,4,0
721272747498676000,closed due to accident in on sb between pleasant run rd and belt line rd,2,0
721272735712866000,lady jags sink cinco ranch with thrilling comeback headed to state final,0,0
721272684567343000,i just wanna sleep in,0,0
721272649045770000,back to this shit,0,0
721272411207798000,can you recommend anyone for this tx,4,0
721272314319527000,rowlett answers water bill questions,0,0
721271929986899000,in tx assistant manager at sonic drivein,5,0
721271842393096000,fedex worker falls asleep stows away on texas flight,0,0
721271840723722000,woman accidentally tattoos jeremy lin on ankle becomes his biggest fan,0,0
721271641246994000,wylie familys nerves frayed after hail,0,0
721271341819637000,see our latest tx and click to apply carhop server,4,0
721271128761577000,its and im wide awake thanks to a certain someone having to be at work early whole house is up now because of person,0,0
721271041394212000,sonic drivein cook tx,5,0
721270971034800000,telemetry rn needed asap supplemental health care EMO_NEG tx,4,0
721270792214806000,in tx supp mri techvaried7a6a at memorial hermann,5,0
721270295810678000,newton ave dallas tx beds baths,1,0
721270294749515000,hood st dallas tx bed baths,1,0
721270054508081000,who up,0,0
721269705177042000,interested in a near tx this could be a great fit,4,0
721269439174283000,wind mph e barometer in falling temperature rain today humidity,0,0
721269347549900000,made dozen kouign amann for today swiss pastry shop,0,1
721268824171884000,can you recommend anyone for this tx,6,0
721268392162828000,st joseph medical center registered nurse rn medical tx,3,0
721256214609289000,this might be a great fit for you registered nurse rn labor and,2,0
721255435311812000,our team will be rocking it out this morning at_,1,0
721255201370320000,were click to apply registered nurse rn labor and delivery,2,0
721255188481355000,just going for a causal mile run old_,3,2
721254838663831000,major live will be in town warehouse live also with special guest_,0,1
721254753317965000,major live will be in town warehouse live also with special guest_,0,1
721254697277857000,o.t dennys,0,1
721254649886609000,camoangel1981,4,2
721254646631694000,ok,0,0
721254582551257000,smoked gouda and goat cheese pasta with fig vinaigrette._,0,0
721254386660352000,if youre a professional in tx check out this,5,0
721254338652286000,wind mph ese barometer in falling slowly temperature rain today humidity,0,0
721254331672956000,i swear asian patients are the absolute best,0,0
721254248147591000,soo sleepy i need my nightly lunch break nap,0,0
721254180929867000,,7,0
721254059039002000,west lake hills texas,6,1
721253337773899000,if youre a professional in tx check out this,4,0
721253224812969000,join the st joseph medical center team see our latest opening here,3,0
721253094617706000,coolin puzzles tavern,0,1
721253089831993000,we hella active dreams gentelmens club,1,1
721252954443939000,want to work in tx view our latest opening,5,0
721252627426648000,tx travel registered nurse at supplemental health care,4,0
721252111606874000,this might be a great fit for you delivery driver texas,6,0
721251944187215000,picture with our favorite table neighbor thanks for hosting another amazing event,0,2
721251916018294000,brooke headed to brasil for andres wedding dallas fort worth international airport,0,1
721251155683061000,can you recommend anyone for this registered nurse rn telemetry tx,2,0
721251093615738000,try grilled chicken avocado pepper jack cheese pico de gallo tortilla strips and spicy ranch,2,0
721251015958376000,in the morning and im just thinking about how much ive grown and matured,1,0
721250989471236000,hustlecake sxsw music and film festival austin tx,1,1
721250802262671000,were read about our latest opening here assistant manager tx,4,0
721250750219841000,sml pearl brewery,0,1
721250563816431000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721250507566649000,in tx carhop server at sonic drivein,5,0
721250147926204000,the songbird eva infinite house of praise church,0,1
721250136043552000,were click to apply speech language pathologist slpcc skilled,2,0
721250118557503000,lightning strikes a bleeding stars standalone by a.l jackson,0,0
721249948466036000,back when i was young and hungry i have so many notebooks of unreleased material,1,0
721249932791975000,the foie gras trio foie gras pate and fig gras tamale and salsa gras and_,0,0
721249708904087000,interested in a near tx this could be a great fit,4,0
721249416175222000,if youre a professional in tx check out this,4,0
721249250986876000,drinking a squall ipa by boardwalk on the parkway,0,2
721249187526873000,shout out my homie for coming through got his track bumpin,0,1
721249118304100000,can you recommend anyone for this tx,4,0
721248484096131000,bre i hope you come to empire you really scary you had hoes with you gotta see me hoe its cool thou have yo shit ready,0,0
721248474025492000,i want a foreign lil bih she put it all her mouth all in her mouth,0,0
721248437723901000,tencha la jefa opening up for the aztec theatre,1,2
721248208567947000,can you recommend anyone for this tx,4,0
721247921384091000,just as long as you arent cocky about itno pun intended,3,1
721247745835671000,my other date mi tierra at market square,0,1
721247557230264000,this might be a great fit for you general manager tx,4,0
721247423067082000,cigareyttes are amazing,0,0
721247190610505000,a great night for ntxd our first district conference with a big turnout and an excitement in_,0,0
721247181949128000,see our latest tx and click to apply wellness nurse,4,0
721247127494479000,gonna miss this one south side ballroom,4,1
721247036377473000,weather now dust mph westsouthwest wind,0,0
721247028660056000,when youre in your besties city need a you meet at buzzbrews and let those pit_,0,0
721246975178321000,ted cruz defended texas ban on the sale of sex toys in state,0,0
721246928189546000,dialamerica call center sales representative tx,4,0
721246788426997000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721246764162879000,wind mph e barometer in falling slowly temperature rain today in humidity,0,0
721246759956148000,wo liegt dallas,2,0
721246479138959000,went to a graffiti show tonight and it was gr8 bam,0,1
721246464697966000,sonic drivein assistant manager tx,5,0
721246420724879000,if youre a professional in tx check out this,5,0
721246224603615000,mr mason st james club,0,1
721246158442598000,brunch time at in stafford tx,0,1
721245756976443000,capitol pub,1,1
721245631256211000,want to work at st joseph medical center were in tx click for details,2,0
721245620405559000,in tx outside sales representative account manager at apex systems,5,0
721245589351108000,assembled some guildball models along with some models ill_,2,1
721245377568096000,assembled some guildball models along with some models ill_,2,1
721245247695675000,assembled some guildball models along with some models ill_,2,1
721245175645933000,its me club,0,1
721245175444606000,aint got nothing on me my,5,0
721245053889470000,testify saxon pub,3,1
721244948188631000,tonight was surreal special thanks to for having such an amazing event for us i_,0,1
721244942505365000,can you recommend anyone for this tx,4,0
721244859042934000,alert carhop server sonic drivein tx,5,0
721244820895707000,that moment when the ground is on fire and a guy walks up to you_,0,0
721244781217615000,accident in on hwy eb at military dr,2,0
721244762938867000,austin tx united states the fownk is real mix show episode,0,0
721244560408489000,memorial hermann special procedures technologist ii tx,5,0
721244529307840000,my face right now at this and they always rude aint got something short staffed_,0,1
721244474828054000,biittcchh my baby is fine down club,0,1
721244318900465000,station s4,0,1
721244050398003000,finally off work and at home for a hour nap before back to work fergie casa,0,1
721243847334895000,this might be a great fit for you mcat instructor houston tx tx,4,0
721243773360029000,anytime superfreshsound link up its always pure,2,2
721243740078116000,austin tx united states the fownk is real mix show episode,0,0
721243299298672000,see our latest tx and click to apply cook,4,0
721243013171716000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721242994360336000,its almost am my enemy pain is keeping me up felt the need to journal about it and let_,0,0
721242763128274000,customer leaves waitress tip,0,0
721242565324840000,finally were here after days of travelling nice to see you again krizzaa,0,1
721242510438182000,dallas startup week finale party with noble bank of america plaza,0,1
721242491022782000,exclusive army approves first female officers for ground combat jobs,0,0
721242459993468000,well today was an adventure as always especially with her by my_,0,0
721242413931503000,interested in a near tx this could be a great fit,5,0
721242116937023000,dallas opera cast,4,2
721241840419102000,waater sucks it really really sucks this is our second year and we are dumb for doing this_,0,0
721241654062133000,had me trunt up sisu uptown resort,1,3
721241538186096000,my team strong boy all my_,3,0
721241513951232000,no matter what time ihop comes thru ihop,0,1
721241386041884000,how you really pour a glass of wine el paso texas,1,1
721241331469668000,southlake texas,0,1
721241029790343000,next friday the engine room,2,1
721240935166676000,fresenius medical care pct tx,5,0
721240806653202000,theres nothing more beautiful than the way the ocean refuses to stop kissing the shoreline no_,0,0
721240572644556000,can you recommend anyone for this tx,4,0
721240451722948000,momma still got it woodlands,1,1
721240342843039000,club quarters hotel in houston,3,1
721240338845868000,house of blues houston,1,1
721240101016182000,house of blues houston,1,1
721240074113953000,sober up time so i can record later today at in odessa tx,0,1
721239998670852000,accident two left lanes blocked in on eb at beach st,2,0
721239901887442000,youre everywhere in this town my dreams are weird enough,2,0
721239865929678000,house of blues houston,1,1
721239732001366000,this nothing but family when i come back to san antonio from the days dream_,1,1
721239637025497000,house of blues houston,1,1
721239242676916000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721239065438371000,house of blues houston,1,1
721239010484465000,if youre a professional in tx check out this,4,0
721239003429793000,im at zucchis sports bar in odessa tx,0,0
721238909007441000,barista starbucks dfw airport hmshost,5,1
721238809896165000,the aztec theatre,1,1
721238736265023000,the apartment in texas has movie posters as decor this one is of my faves,1,0
721238726882500000,neon boots,2,1
721238550595899000,,11,0
721238404650954000,house of blues houston,1,1
721238244277366000,amazon introduces new kindle oasis with leather charging cover get it on amazon now,0,0
721238225566609000,movie review disney__s jungle book__,0,0
721238224668987000,mans gross prank involving fart spray lands him in jail,0,0
721238083006541000,who are you going for houston texas,3,1
721238051226136000,too cool to look at my camera riverside park,2,1
721238042334224000,want to work at st joseph medical center were in tx click for details,2,0
721238027050344000,stage set it was honestly so cool and worth the wait to set up house of blues_,1,1
721237989473398000,see our latest tx and click to apply fulltime home dialysis opportunity for,3,0
721237814273273000,drinking an elissa ipa by at,0,2
721237644827586000,at dawns first light house of blues houston,1,1
721237579958341000,,0,0
721237540175392000,oh its your time now yeah thats what everybody say,0,0
721237422139437000,trill spill velvet taco,0,1
721237192442515000,house of blues houston,1,1
721237083361316000,house of blues houston,1,1
721237012884262000,can you recommend anyone for this barista tx,5,0
721236931955335000,house of blues houston,2,1
721236744574746000,dj mr rodgers bday bash drink houston,4,1
721236480941797000,i said later but i might as well just do it house of blues houston,1,1
721236383809974000,just posted a video heroes lounge,0,1
721236264037396000,tx software engineer intern at sunpower,5,0
721236152875950000,this is how you with the skatalites flamingo_,5,1
721236100224684000,this might be a great fit for you operating room rn need asap,3,0
721235766848917000,they were amazing house of blues houston,1,1
721235742773551000,good night,0,0
721235665481023000,wannabe a baller shot caller idk we went to a ball ft hood,0,1
721235502901411000,im at taco bell in austin tx,0,0
721235472144465000,were read about our latest opening here physical therapist tx,3,0
721235469854322000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721235166534963000,just got home from the best concert ive been too so far ill def share more_,1,0
721235057407565000,i cant love you the aztec theatre,1,1
721235034829508000,in tx keyholder j.crew retail west village at j crew,5,0
721235022448082000,baseball monacys walkoff gives magnolia sole possession of first,0,0
721234984116293000,skatalites for real this time flamingo cantina,3,1
721234853304393000,mcso three arrested for two thefts at the woodlands mall,0,0
721234852247375000,baseball fontenot pitches twhs to district victory over college park,0,0
721234777181958000,the last teams of the soccer tournament,2,0
721234445018107000,weather now mist mph eastsoutheast wind,0,0
721234443613052000,weather now clear sky mph eastsoutheast wind,0,0
721234442908372000,weather now clear sky mph southeast wind,0,0
721234440140103000,weather now overcast clouds mph eastsoutheast wind,0,0
721234440110743000,weather now mist mph southsoutheast wind,0,0
721234330450804000,time for some flamingo cantina,4,1
721234307617042000,im at twisted root burger company in dallas tx,0,0
721234227740676000,im at deep ellum in dallas tx,0,0
721234154243899000,im at rbc deep ellum in dallas tx,0,0
721234150045446000,wild sunflower calyx,5,0
721234145297440000,,9,0
721234012191240000,im at cane rosso in dallas tx,0,0
721233995564863000,no he didnt just fall asleep on same,0,1
721233960554999000,were read about our latest opening here registered nurse rn,2,0
721233841554333000,back at,9,0
721233831261409000,rbc,5,1
721233774290345000,im at ponderosa forrest in houston tx,0,0
721233723509776000,,6,0
721233517829488000,alert route service sales representative tyco tx,5,0
721233500314021000,,0,0
721233489367015000,tommy t free flow pretty cool the stache house,3,1
721233406558867000,im at mais restaurant in houston tx,0,1
721233323121602000,post metal foods katzs deli bar in houston tx,0,2
721233310895058000,were click to apply wellness nurse tx,5,0
721233191017779000,had an ahhmaazingg night with my best friend,3,1
721233174110597000,daylights end midnight screening and the filmmakers stick around for a session,1,1
721232958732906000,want to work at favorite health care staffing were in tx click for details,2,0
721232820060954000,i love my kids keller texas,0,1
721232776561868000,johnny strong and his posse stick around for a session after the presentation of_,1,0
721232766390566000,all the late night wanderers get food on the corner after the bars barbarella,2,1
721232743250714000,houston texas,1,1
721232739912007000,royals beat astros,0,0
721232735772274000,turt reynolds the wild west,4,1
721232657451868000,djsnake south side ballroom,0,1
721232654885122000,boheme dr houston tx beds baths,0,0
721232643476611000,adoredelano was amazing tonight as usual and thank you for an incredible night_,1,1
721232454187548000,count dem flash_,4,3
721232259655708000,in tx oncology rn at supplemental health care,5,0
721232242832347000,have a magic ball as president than trump,1,0
721232145767907000,boxwood springs ln league city tx beds baths,0,0
721232116709654000,join the fresenius medical care team see our latest opening here tx,4,0
721232098548260000,closed due to major accident in on sw fwy outbound at weslayan,2,0
721231976812978000,shelter in place notice issued for some in texas city,0,0
721231963915362000,closed due to wheeler accident in on sw fwy outbound at weslayan,2,0
721231951487639000,wow dallas looking so beautiful at night,1,1
721231891400167000,softball atascocita downs kingwood,0,0
721231890494132000,baseball oak ridge struggles in runrule loss to atascocita,0,0
721231889210732000,tree ln kingwood tx,0,0
721231718313803000,lounge,3,2
721231691726004000,wind mph e barometer in falling slowly temperature rain today humidity,0,0
721231669819256000,just posted a photo texas butter txbut,0,1
721231666748923000,wind mph e barometer in falling slowly temperature rain today in humidity,0,0
721231636260593000,world theater goes hightech,0,0
721231625468530000,the struggle of loving heels but not being able to anything that requires you to be on your feet in them,0,0
721231617029591000,registered nurse icu supplemental health care EMO_NEG tx,4,0
721231532438872000,dinner film cocktails hotel dallas was great onto the next days,2,1
721231476478517000,am,0,0
721231460007600000,im at texas inn and suites rio grande valley in edinburg tx,0,1
721231459189587000,want to work at memorial hermann were in tx click for details,5,0
721231383260241000,softball atascocita downs kingwood,0,0
721231368525492000,join the favorite health care staffing team see our latest opening here,3,0
721230987485577000,can you recommend anyone for this icu rn needed asap tx,3,0
721230951028641000,this might be a great fit for you dietitian i tx,4,0
721230944687034000,when you first get on your hustle youll fail or lose times_,0,0
721230782665252000,talking and heartbreaks with the bestie at a.m,0,1
721230626083483000,royals beat astros,0,0
721230570211188000,los son para f bar houston,4,1
721230569070333000,laredo texas,2,1
721230541316460000,right now wild friday night beautiful sexy ladies all over right now turn up for check mix my_,0,0
721230495225364000,la noche es nuestra lumen,2,1
721230454561513000,can you recommend anyone for this program therapist lead outpatient,2,0
721230444147056000,try crust availability prices participation delivery areas and charges and minimum purchase,2,0
721230430301773000,dancing for the skatalites flamingo cantina,4,1
721230261082550000,im gonna make so many beautiful things with this sotol sotolporsiempre,1,0
721230198675341000,because austin told us to,3,0
721230173740224000,md firefighter killed another wounded in temple hills triple shooting,0,0
721230121013784000,baseball birdsells walkoff hands conroe victory over summer creek,0,0
721230104387547000,con y que empire control room garage,0,2
721229693760991000,motown tearing up his new fretless bass,4,0
721229671103205000,this happened tonight i met mf boosie boo live ultra lounge,0,1
721229518304866000,im at in dallas tx,0,1
721229418358681000,join the sonic drivein team see our latest opening here tx,4,0
721229269754458000,yup mojiuana mojiuana is going live go download your mojiuana_,0,0
721229219968102000,listen to cant live without you by charlie wilson on,0,1
721229195800657000,unt researchers study triggers in divorce decisions,0,0
